id_host_anon,id_listing_anon,room_type,listing_neighborhood,listing_bookings,total_reviews,total_guests,total_interactions,average_booking_time_hrs,booking_rate
347531ff-b41e-4ddc-b7a9-c9814b449d6d,63a6b3c5-4afe-465a-896f-f74bb6948d10,Private room,Flamengo,0.0,0.0,2.0,3,,0.0
cafd7dd3-81c7-47e3-9985-6e048f484924,0a7571d1-41bd-4a27-841d-fdb9c76d5892,Private room,-unknown-,0.0,1.0,1.0,1,,0.0
3d57f690-d1f4-4d96-b76c-bf0341076904,7484e9b6-3593-49f7-b60f-a2a8ba65ba36,Entire home/apt,-unknown-,1.0,0.0,4.0,15,3.6484606481481485,1.0
8351c3f1-e9c9-4020-8174-e590b91b8b94,a33aa3e1-79f4-49d4-a426-9f8939bd5032,Entire home/apt,-unknown-,0.0,0.0,4.0,7,,0.0
c8d30695-5073-4ca5-a62a-a58e90a6eba1,6362050b-ae9e-43a5-ad59-9bc2ce3012c4,Entire home/apt,-unknown-,1.0,36.0,3.0,7,0.11100694444444444,1.0
9096152b-ee88-4950-b20c-6546fa46592d,9ee82d97-bb8f-4c6c-af3e-015f7c1a8df3,Private room,-unknown-,0.0,0.0,2.0,2,,0.0
b4cb9157-367e-43e6-98d1-7360a3e2533b,7de0f36a-7480-40fe-b926-ad9afa760194,Entire home/apt,-unknown-,0.0,0.0,4.0,5,,0.0
522477b2-0955-45eb-b75b-0dd3d8dbcd39,af47f9b6-4d18-4a33-a221-c0d8d7a88f3c,Entire home/apt,Copacabana,2.0,0.0,3.0,163,0.05541666666666666,1.0
a1d63d9e-b106-406f-97a1-e398852236f6,fc5a5f6e-8edb-46d5-8486-2e534e89f491,Entire home/apt,Copacabana,0.0,3.0,12.0,6,,0.0
efd20508-92fe-4d2b-af89-f6d1b8a602d7,45bbb6bf-c512-4cec-bbcc-6fbaf0928e6c,Entire home/apt,Botafogo,2.0,36.0,9.0,33,0.03612268518518518,0.5
76b0b4b4-0aff-471a-9d0d-30a406687855,1db6f8b8-f5d7-4b79-b341-a104a067112b,Entire home/apt,Leme,0.0,0.0,4.0,4,,0.0
12139f89-c45d-4850-8335-bc1fc4b9b36b,ea97820b-815b-4e2b-8f3a-7a344507fd34,Entire home/apt,-unknown-,0.0,0.0,2.0,2,,0.0
193e6082-2c33-43d9-ad5e-40f055851d84,4324b9f7-29b7-4f26-9ffe-b65f5713a0d6,Shared room,-unknown-,0.0,0.0,2.0,3,,0.0
2055310c-906f-4609-9f7f-4cbd7f2542d2,8aca780d-c13c-477f-b10e-b3320d9f02d4,Private room,Lapa,0.0,0.0,2.0,9,,0.0
8f848753-09ec-46bd-8e70-521bf29e8023,fd01c618-79e0-484c-bea5-33d3f9c92542,Entire home/apt,Barra da Tijuca,1.0,0.0,2.0,13,0.043599537037037034,1.0
050c8496-67dd-4320-9a4f-a5754583ca2b,7c709590-f1cd-48ba-b6d0-4a0069fdbfde,Entire home/apt,Copacabana,1.0,0.0,5.0,10,0.2630092592592593,0.5
5b53ae38-bac6-43e1-859f-f113b571a080,dfc8371a-ceda-4cc3-837f-f33195417550,Entire home/apt,-unknown-,0.0,0.0,4.0,6,,0.0
43613c4e-64c3-4db7-9afa-64fb804eedc7,664a275b-7dff-487c-a6e7-57a52cc94472,Entire home/apt,-unknown-,0.0,0.0,11.0,23,,0.0
a3ec7851-c2c5-4e02-ba28-53741db7ae0c,5ebe3e3d-b1d3-4c2f-81b5-3d7cd67a46a5,Entire home/apt,-unknown-,1.0,30.0,4.0,11,0.15609953703703702,0.5
9e33ebcc-70d6-4be5-ae75-60b220030587,29b10c1a-f900-49bd-af53-92c09bf3c56f,Entire home/apt,-unknown-,0.0,1.0,2.0,2,,0.0
435e5adc-f2fa-4f77-b191-af6fa4b23744,7d64f41f-2313-4298-8daa-2da9b9b68455,Entire home/apt,Leblon,2.0,8.0,15.0,22,0.2855729166666666,1.0
e48e6796-e0cb-4935-8f9f-4867103967aa,39513c4d-77be-4291-944d-4e079680410d,Entire home/apt,Ipanema,0.0,0.0,12.0,7,,0.0
07fca0f9-64f2-499f-b20b-4cc81469f335,1660cf6d-6b87-4b4a-8c7c-1e8ff2cb39ad,Entire home/apt,Copacabana,0.0,0.0,1.0,12,,0.0
16cbfb5e-20a0-47ba-af96-651c4dc7214d,a79b4be1-122e-4f25-8d98-c23f38c0419b,Entire home/apt,Copacabana,0.0,21.0,11.0,21,,0.0
7e5639ab-f48b-4eb6-bb76-90c83942bd5f,83e08d48-fc94-4bef-9ef2-3bf84e9033a6,Entire home/apt,Copacabana,2.0,114.0,3.0,32,0.16045138888888888,1.0
92e28a4d-adbe-45ad-b092-6cb2416546bc,bb922557-4579-499e-a305-3c58449a0373,Entire home/apt,-unknown-,0.0,0.0,2.0,3,,0.0
5dd75953-785b-409a-a364-cf7eaffbdb03,63d1d2c4-2f9e-4c9b-8598-1670d769b1dc,Entire home/apt,-unknown-,0.0,0.0,10.0,12,,0.0
7cdbbf99-01a0-47db-82da-d79ce5ecda29,57d709e9-0431-4bd3-8dd5-56520b82ab91,Entire home/apt,-unknown-,1.0,0.0,8.0,21,0.06690972222222222,0.5
8b827b98-8e4c-4fc7-bc3a-7e066ccf0847,17faaf68-1b70-49c1-a973-b35a4cc36194,Private room,Copacabana,0.0,0.0,2.0,5,,0.0
39dabb51-1769-4c1a-84f4-f5ba5fadcc8c,22ded460-148d-410e-8798-b3f2beefbcfa,Entire home/apt,-unknown-,0.0,0.0,11.0,17,,0.0
becf17f7-e584-4152-a28a-62ea8fe4be7f,87478ac1-0378-4aff-97a8-cb3e6ba95f5c,Entire home/apt,-unknown-,1.0,26.0,13.0,15,0.07144675925925927,0.5
631bfdc8-49d2-49c0-9cd1-bc3f2984eb10,28e3364d-ee76-4db0-8b21-0d7421ba0366,Entire home/apt,Santa Teresa,0.0,0.0,2.0,3,,0.0
8f50db87-ce3d-4920-ab14-abf36171167c,7086512f-dfe1-4736-8457-a34899190e27,Private room,-unknown-,0.0,0.0,1.0,3,,0.0
ab3b03c9-8347-4f41-aa3a-bbcf7e6ad17d,22077dc5-cbfe-49e5-aa12-6de12be387a1,Entire home/apt,-unknown-,1.0,0.0,3.0,11,0.6021412037037037,1.0
42618c14-460b-4272-ab0c-ea3e458834ea,8f5bf222-6831-4517-95e0-32ec836e06ec,Entire home/apt,-unknown-,0.0,1.0,6.0,2,,0.0
cddbd686-a422-4993-910f-d787a0d8454b,70016bfe-f713-4f5f-9ddd-8d461f08be68,Entire home/apt,Copacabana,1.0,18.0,9.0,47,12.296446759259261,0.3333333333333333
0141eb3e-1974-4035-a059-7f0a6be1233a,b5cb9583-02d6-423a-997d-c205fd50d8d7,Entire home/apt,-unknown-,0.0,0.0,4.0,22,,0.0
e17e511e-8937-4052-96a3-3d7c0db40a1a,91598bae-8105-4374-94a3-dd31291d50b9,Entire home/apt,Laranjeiras,1.0,0.0,2.0,16,3.8101273148148147,1.0
c4d4cc98-05bb-4659-bc00-9ef8be16dc7e,f1a72a2b-b5fc-4405-beb8-2e38d7401ef1,Entire home/apt,Leblon,1.0,3.0,3.0,13,2.1177083333333333,1.0
4355b8ba-e8d3-4ab0-ae4e-c80f0ef432f8,4ca743de-bc70-4050-85ab-301ad212e3b3,Entire home/apt,-unknown-,0.0,4.0,4.0,4,,0.0
38704e6c-152e-45d4-92ce-9b71d2b86d3d,afe0e6ad-219b-4b9f-be9f-2796d82674cb,Entire home/apt,-unknown-,0.0,0.0,10.0,2,,0.0
07701162-edec-4f77-a105-0b5fb691c023,280be6de-839d-4292-b1b2-817759db4aae,Entire home/apt,Ipanema,3.0,15.0,23.0,37,0.14540123456790124,0.6
0bddcbf2-c608-4a0a-9f9f-4851dc418c92,5f1f8562-d632-4262-ad16-cf8be7d78483,Private room,-unknown-,0.0,0.0,1.0,1,,0.0
614e5766-8af0-4da9-8910-b4db5bb41423,5a4a467a-f453-4796-8369-7cb5df73fd18,Entire home/apt,Humaitá,1.0,1.0,2.0,20,1.8579050925925924,1.0
e0346897-3368-489b-b5ca-674428df7533,fdf1b2bd-c258-4b3b-b1c7-f8162fe4c88d,Private room,Vidigal,1.0,0.0,3.0,9,0.0,1.0
ddce3dcb-6458-4843-9bc6-b5dd66a58564,00995c6b-c470-4758-8b30-443826c6fe7a,Private room,-unknown-,0.0,20.0,2.0,17,,0.0
40333c91-4682-43f4-92ee-96a9454730f2,f56e85c6-e3e8-4661-bee1-203add3c3172,Entire home/apt,Santa Teresa,2.0,4.0,7.0,37,0.34546296296296297,0.5
07048bda-39e7-47af-96c7-83b735f225dd,755013af-bff4-441b-a755-277fae0cf21e,Entire home/apt,Copacabana,1.0,4.0,3.0,6,0.0,1.0
7379270d-334f-4eb3-974f-3161d1f7de5e,2a7c824e-249c-4d5f-bc90-bc663ff68575,Shared room,-unknown-,1.0,2.0,1.0,12,0.0,1.0
8995cb09-73f7-4fd7-9e69-b1242e53aad4,c771bc1a-23ad-45f4-a15d-761dade79fed,Entire home/apt,-unknown-,0.0,0.0,4.0,3,,0.0
24d7a673-e2d9-4685-963d-ed9f9ec59cea,7fdf6e12-7ed9-4562-b114-1db89393d67c,Entire home/apt,-unknown-,1.0,39.0,3.0,23,0.00755787037037037,0.3333333333333333
0bdc58b7-c436-4341-a6fb-41b926b25374,5a97f07d-c422-4c43-89c3-812a3fe80f0f,Entire home/apt,-unknown-,0.0,0.0,2.0,2,,0.0
b6646265-6ee0-40ef-8001-c3c16d1dd62c,4f043a51-93d6-49ad-af17-d96c4429c28b,Entire home/apt,Ipanema,4.0,44.0,8.0,47,0.0,1.0
bd42c86a-ff40-46bd-adad-c38ac94a6840,e1fbfa56-e69c-4471-a401-4d4a568e29bd,Entire home/apt,Ipanema,4.0,6.0,10.0,30,0.044062500000000004,0.6666666666666666
643f3ec4-8628-43f5-95cd-83f5029a179d,f4a23ad5-1ec8-43c0-9c8d-38bc52c04366,Entire home/apt,Botafogo,0.0,2.0,7.0,3,,0.0
67ba9ad2-0b8a-4b67-812b-ea7ed17c0625,848323f4-4264-42ff-a64f-0c16a9b97cb8,Entire home/apt,Barra da Tijuca,0.0,0.0,6.0,6,,0.0
b5730ca2-73e5-4201-a548-7225d7bc230c,456bb9d6-ce38-465b-b982-f7698d6f2b48,Entire home/apt,-unknown-,2.0,24.0,11.0,47,54.5659375,0.5
45f6c9de-675f-4549-b163-5d27e362b905,ad6d1a91-9447-49b0-b473-1ab99f5b28f4,Entire home/apt,Barra da Tijuca,0.0,2.0,2.0,14,,0.0
768ba710-4ece-465d-bc7d-f5c6523b5db0,d4d5f604-0e32-4202-9959-7923acef2c1b,Entire home/apt,-unknown-,0.0,15.0,4.0,7,,0.0
05b618fd-47a7-4992-b173-43341702c74e,ab574dd6-1435-4a30-b46a-81011d66214c,Entire home/apt,-unknown-,1.0,0.0,4.0,21,0.0,1.0
f2bd7d45-6541-47bf-b29a-4d0b9814c770,ff3fa753-48f3-4dd5-b683-42c791c9735d,Entire home/apt,-unknown-,0.0,0.0,13.0,15,,0.0
45f6c9de-675f-4549-b163-5d27e362b905,9a76c429-c1c7-44ce-9574-86f480cc3871,Entire home/apt,-unknown-,0.0,0.0,4.0,14,,0.0
eb7ae449-ecaa-4666-9780-cde0a66f7e53,cc9d82f0-e0c9-49c9-87d3-e18abf50971b,Private room,Leme,1.0,1.0,1.0,2,0.0,1.0
5845d534-6778-4143-b661-fee26c0b8af1,cc931638-e13d-4756-b2eb-41fa1b3d7ce1,Entire home/apt,Barra da Tijuca,1.0,2.0,6.0,26,0.0,0.5
619b0fba-b4bc-4992-b856-78840cbc544d,9e304237-dd60-4e27-ad86-d5e4bc01055c,Entire home/apt,Copacabana,0.0,0.0,8.0,17,,0.0
f0dcad83-6fbf-4b17-adf6-c3c27cae0a0f,a5e083fe-d22e-49f1-90dc-c7edf7f96f01,Private room,-unknown-,0.0,0.0,1.0,7,,0.0
deb3c651-eab8-4757-87fe-51da5963fde0,bbbed784-1ca2-4d7c-a071-10e33e804a68,Private room,Ipanema,1.0,0.0,1.0,15,9.259259259259259e-05,1.0
01942bba-4f2a-4592-bd96-6c0eda4f828a,4a41b40c-4c2f-410e-bd02-1cd60fabdd73,Entire home/apt,-unknown-,2.0,-24.0,8.0,33,-0.0003993055555555555,0.5
a45912e0-ac98-4290-be5e-9956174e917f,09c056e6-5abe-4023-a48a-e906fd75525c,Private room,Copacabana,1.0,24.0,8.0,33,0.0,0.25
5e4ee727-b91a-405c-9b4a-537950e041c7,dc27e495-8186-479f-b3b9-3e926714c348,Entire home/apt,-unknown-,0.0,2.0,5.0,9,,0.0
94d764eb-cc60-4ff8-8d98-624547b905c4,cebf6e37-854b-461e-975f-23195a6530c3,Entire home/apt,Ipanema,1.0,48.0,10.0,13,0.004814814814814815,0.3333333333333333
e845ece8-9586-4cc6-be8a-c8300c80d02a,db081726-33e8-416f-a70a-c6ed34a08163,Entire home/apt,-unknown-,1.0,0.0,2.0,9,0.0,1.0
8efdb876-d63c-4384-ba8f-70a3f02b25f7,de4f4dd0-b3a5-4cb5-9ea8-51c2219f0178,Entire home/apt,Barra da Tijuca,0.0,2.0,12.0,3,,0.0
c9f4d6cc-f84d-4437-ac92-b791ec37c050,fb3d7120-1d4b-496b-91e6-afd4f7d5bde2,Entire home/apt,Copacabana,0.0,0.0,20.0,12,,0.0
0f5839de-7bb4-4835-90ad-564dca46b021,bf9c84cc-dcdb-4f84-9201-578bfa6739a6,Private room,Botafogo,1.0,1.0,3.0,19,1.032337962962963,1.0
95d66e89-1106-4247-8405-1d11633dfd80,59c42d1e-8b0e-41ed-b838-868cc7851ecc,Entire home/apt,-unknown-,2.0,2.0,9.0,40,1.1574074074074073e-05,1.0
e420e168-172a-4c1e-9e59-f960fcf99128,55305203-e55b-46b4-a0f0-1e339442a03e,Private room,Botafogo,0.0,0.0,2.0,2,,0.0
670f9bbb-3eae-482a-b4ee-a792ef575135,f18327e0-5744-4a72-961f-bbefe6be7730,Entire home/apt,Leme,0.0,0.0,5.0,5,,0.0
a5bde4a9-2702-4e40-9436-8b4d4cc2ada1,34c07e2e-8f40-4d4e-bfb4-7ef602d71423,Entire home/apt,Copacabana,0.0,1.0,2.0,2,,0.0
c6951c1b-0776-4ba6-a21f-af5793b52383,d9452cb5-352f-4f07-a0c0-2f76de8d81b8,Private room,-unknown-,0.0,0.0,2.0,1,,0.0
52d0525a-4bad-4ab8-9cec-18db00eca427,4c0468a0-11d9-497e-a94c-59da12403d90,Entire home/apt,Santa Teresa,0.0,1.0,4.0,2,,0.0
f29f4156-2e7a-4235-a01e-5a996cd91724,71a67581-c1e7-4457-81a6-d78064e18315,Entire home/apt,-unknown-,3.0,0.0,12.0,33,0.0,1.0
6122b6c5-76b9-4649-990d-8d360dfec181,b31f5968-ab6a-49a6-a059-a987256d73e8,Entire home/apt,-unknown-,0.0,0.0,6.0,54,,0.0
a3ef63f9-6944-4a75-8771-92051a3db42d,ce997e4c-967a-4568-858e-2feb7f89c372,Entire home/apt,Botafogo,0.0,0.0,5.0,28,,0.0
86742a6e-5e18-4262-a1f9-1eafe5742dd4,dc5e0707-7152-41d7-bfd2-6eff93cbca53,Entire home/apt,Barra da Tijuca,0.0,0.0,2.0,3,,0.0
c5350429-ddf0-4c44-a1b9-747e14170d86,f019df43-e511-4677-bd43-008a7a53a725,Entire home/apt,Ipanema,1.0,21.0,2.0,28,0.03996527777777777,1.0
2b4929c4-1f1b-4d32-81bb-c081291c6f54,120e7825-fb1f-4980-86da-068fa6b5ed43,Entire home/apt,Ipanema,0.0,16.0,2.0,3,,0.0
a64082e0-5029-45fb-843b-555ea13d9f00,58fb9aff-d508-4de8-bc73-1c1cee2722a4,Entire home/apt,Catete,0.0,0.0,5.0,3,,0.0
889864f6-341f-4006-aee6-8e41d7e3d296,7207371a-7869-4a1c-8a9e-494bebc24f6e,Entire home/apt,-unknown-,0.0,4.0,5.0,4,,0.0
276c9959-c495-4b6f-9459-fad613a32b4a,fe6bdcd2-d876-464b-aed6-bd0adcb761dc,Entire home/apt,-unknown-,0.0,1.0,3.0,1,,0.0
1a68cbe8-837a-41bc-aebc-f3058abd397c,8be42185-a789-4c6d-8805-9a1ff10d0c74,Private room,Copacabana,0.0,1.0,1.0,6,,0.0
eba823c2-7018-447a-a783-9228b56b01fa,61b20ff6-b967-43a2-9119-9c4f2eb44426,Entire home/apt,-unknown-,0.0,0.0,4.0,2,,0.0
ad431ff9-9080-41ab-8b0c-5b9fecd4957f,9f6c7f3c-c8e6-445d-9ce5-e630d06278ca,Entire home/apt,Leblon,3.0,33.0,10.0,62,0.151616512345679,1.0
39881181-abc1-4de8-9f83-7b642f84177b,086d9f97-b4fa-48a4-988d-9eea8aa87c23,Private room,Santa Teresa,0.0,2.0,3.0,6,,0.0
f3dc992f-a3c2-4e46-9f6a-7522f5412bea,b5422349-cea4-4ef8-8b72-a3934203f5ef,Private room,-unknown-,0.0,0.0,1.0,3,,0.0
960bb250-1c22-42b9-a491-e53b4a67665a,028237f3-61a7-4ee8-966f-86b384b5c55f,Entire home/apt,Ipanema,0.0,3.0,6.0,5,,0.0
d8791f8b-55f8-4557-8e7d-ee335ae81576,4239d311-259f-4069-87fb-ca051da05a4c,Entire home/apt,Leblon,1.0,0.0,2.0,3,1.1574074074074073e-05,1.0
2dce2378-39f8-4a46-86f7-cacc84611c63,3ab1d5af-4574-49e3-91a0-8fd43c65bf62,Entire home/apt,Gávea,0.0,0.0,17.0,29,,0.0
c255730b-207a-4a2c-8fd5-1380ff22a88d,7084ccaa-cf72-44fe-a777-29085cc02cb2,Entire home/apt,-unknown-,1.0,1.0,2.0,3,1.1574074074074073e-05,1.0
5d6f3e45-57cf-4de0-aaa9-4bd074065d8b,c370ee70-dfc3-4d7b-b819-36ebdaf49641,Entire home/apt,-unknown-,0.0,1.0,4.0,4,,0.0
da401c2a-41e3-40b5-b40e-3cbc23865e4a,7f8d3f8c-1cde-41a2-95c0-a7c50bc38863,Private room,-unknown-,0.0,1.0,2.0,5,,0.0
17a93163-cfa1-43bf-9c52-8b87b858fdcd,cab95fe3-22fb-4c29-b986-756d21975c3e,Entire home/apt,Ipanema,0.0,0.0,2.0,3,,0.0
5512c07a-2b3d-4905-9aeb-43ba658846e0,154ffd50-d3af-4ad6-b36f-7d66d1f6d4c8,Entire home/apt,Copacabana,0.0,0.0,6.0,1,,0.0
c983eb0b-209f-43a0-8307-b13afe0a9401,73e5fbfe-70c9-4073-b3ee-99a0c2720ce7,Entire home/apt,-unknown-,0.0,0.0,2.0,6,,0.0
1a4eba61-67d9-4cf7-adc6-48790fdddf6c,678521aa-8acd-4e77-9b5c-62e99b432fcd,Entire home/apt,Copacabana,0.0,0.0,12.0,1,,0.0
14253eaa-5ba1-4790-b222-a12850e90d39,af7433dc-64f0-4583-930d-1e542cf0fe7e,Entire home/apt,Leblon,2.0,18.0,7.0,13,0.19385416666666666,1.0
aa612294-903a-4d79-8ac7-9d1d36025b99,3abbfd60-7d51-4408-83b9-0b1a50cb899c,Entire home/apt,-unknown-,0.0,0.0,5.0,3,,0.0
04cb4d2c-e95b-4365-aaa5-f1e30a17fab0,912a9c6d-5b9a-468c-a85e-c0e8011a4b29,Entire home/apt,Copacabana,1.0,1.0,4.0,9,0.0,1.0
d4faf8b2-cc60-460d-a920-289cc9126944,bee2d01a-0de0-4df6-8e16-b3a96783a36f,Entire home/apt,Barra da Tijuca,1.0,1.0,4.0,18,1.1574074074074073e-05,1.0
09977066-707e-4a53-a275-2a300045e7e5,e8ad45ce-e0d8-4445-8131-87ad48b08381,Private room,-unknown-,0.0,3.0,2.0,4,,0.0
1cf566b3-f9b7-48d4-9bb0-c91c6f30e235,c82e2b02-6296-43f6-a77e-05fa95746328,Entire home/apt,Copacabana,2.0,4.0,5.0,10,5.787037037037037e-06,1.0
658cfdef-09e8-4e52-aac2-4b7437e5a85c,11612655-ef8a-453c-9f6b-a8894086871f,Entire home/apt,Copacabana,0.0,1.0,1.0,7,,0.0
3b68a371-02ea-41c9-8794-135ba6b3bb29,6ebbbef7-d073-4cd0-9769-b7ad063d347c,Entire home/apt,Copacabana,0.0,0.0,8.0,16,,0.0
f29a562a-e8ce-40ec-8b19-5edefd57a918,a3198537-0549-4ec3-9b27-28d4d252bdc8,Shared room,-unknown-,0.0,0.0,16.0,2,,0.0
81f9dc90-7b24-422d-a3bd-eb068ffe21e9,c35d9946-343f-4f10-aefb-f12edc299583,Private room,-unknown-,0.0,0.0,2.0,2,,0.0
78e271de-9553-4d3f-98e1-a20aedc1b0da,c8f24ce7-41b8-4a17-87eb-6229c3b8b907,Entire home/apt,Lagoa,1.0,2.0,2.0,11,0.02783564814814815,1.0
6fa9317d-a86b-486a-94a0-6b2cb760cd6b,12cc52d1-b655-470e-843d-c29c5b4523e7,Entire home/apt,Santa Teresa,2.0,4.0,8.0,33,5.787037037037037e-06,1.0
b0406582-5ac8-465a-8779-427d19ba8ca9,827c465a-6292-437b-b55e-3583567dbd8e,Entire home/apt,-unknown-,0.0,0.0,3.0,2,,0.0
0501724c-8a70-4e96-bc28-77c207452876,e2c91ba9-3572-454e-83ae-89f8a869f663,Entire home/apt,Barra da Tijuca,0.0,0.0,4.0,3,,0.0
31928c84-2ede-4ef8-b7a8-70ddbfea3ce0,364bd849-8f70-4f80-a9d4-2434d0f49ce8,Entire home/apt,Ipanema,0.0,0.0,31.0,22,,0.0
9dcb87d1-6965-4f13-b2af-b3ac2f100205,459c9969-fe51-4b3c-8c1a-6e9a0ec890fa,Private room,-unknown-,2.0,32.0,6.0,27,0.006006944444444445,0.5
414edef3-eae4-4e02-ada1-b9d0e3f84a7b,12816946-d21b-458e-ab7b-90b115f98ca3,Entire home/apt,Copacabana,0.0,1.0,4.0,5,,0.0
98f6210f-0afc-453c-8ff1-69025e399ccb,de7fa6ad-d58b-4849-b05b-4da5100f659f,Entire home/apt,-unknown-,2.0,0.0,15.0,28,5.787037037037037e-06,0.6666666666666666
dae5cfdc-9b33-4fb8-ba52-86ae3e33f218,98d0b4d7-21e1-4f91-b3f3-c0cacd08ab8b,Entire home/apt,Copacabana,8.0,16.0,16.0,114,0.42263020833333337,1.0
2e65bfa4-c775-434b-abd0-2912b3106b21,21a51e84-3869-4a83-8778-3ac4bcc47a5c,Entire home/apt,-unknown-,0.0,5.0,2.0,8,,0.0
f69ede90-6585-4fdd-b07e-36016e3e5b6f,2fa7d905-d78f-4bac-aca0-624c4aaed6c7,Private room,-unknown-,1.0,0.0,1.0,9,0.8306134259259259,1.0
139ce3fd-2920-428e-b8bf-e0fc9362e9ce,4980cefa-ff6d-4d77-8f81-2a4ffb11edc8,Private room,Ipanema,1.0,0.0,5.0,19,3.7600694444444445,0.5
2664d07d-70db-4aeb-915e-512b584d72c9,a6c2f44c-3e13-48c9-b506-c9b28a94e4ae,Entire home/apt,-unknown-,1.0,0.0,4.0,8,1.4235185185185186,0.5
72d03ec1-5f9a-4938-bb6e-0893e3252066,b59c1728-0abe-47db-a500-493235cf6f01,Entire home/apt,-unknown-,2.0,88.0,3.0,25,0.31112847222222223,1.0
51d8e100-175b-4435-a2b0-665e488ef312,0dc3013f-de4b-46e7-aa65-74212084feee,Shared room,Copacabana,0.0,0.0,1.0,3,,0.0
33c38483-225c-4aea-8b54-07777e60dd6b,544e8f2e-b54a-47a7-9a5c-26cad7229df0,Entire home/apt,Copacabana,0.0,0.0,4.0,15,,0.0
3db7ee3e-dcbd-4cbe-8c25-4166d97bff66,b2e4ff6d-3c63-45be-92b8-951b9ed3499f,Entire home/apt,Ipanema,0.0,0.0,10.0,11,,0.0
80af1519-21b4-4b49-8fff-d6dadc2ddee5,2e59e7dd-4486-42fc-92a4-af9c8f2e6db7,Entire home/apt,-unknown-,0.0,0.0,7.0,6,,0.0
8eac4062-3918-43a0-a2e9-fb4df0624418,df65ca56-e4b8-4744-833e-3a36c1be0500,Entire home/apt,-unknown-,0.0,0.0,42.0,5,,0.0
221d0e96-c0ec-4ed5-90fe-48b7d1f9864b,a6eb5e9a-73bf-4af9-b09d-0eaad1508dcf,Shared room,Copacabana,0.0,0.0,7.0,2,,0.0
e3b8ed9f-3642-4ca6-8e49-3a9ad4dfd6d6,15b83ebb-9409-48e9-beca-3e3ccb96b5da,Private room,-unknown-,0.0,0.0,20.0,8,,0.0
4b11a6e9-66e2-459a-827e-03d93fb4f71c,5252601f-918b-4217-8102-e05f5fb2ef96,Private room,-unknown-,0.0,0.0,1.0,1,,0.0
31928c84-2ede-4ef8-b7a8-70ddbfea3ce0,e65f2ff3-8442-48f2-a662-d59f3de8527f,Entire home/apt,Ipanema,0.0,10.0,14.0,5,,0.0
408f3717-db8b-400c-93d1-44be6bbdf79d,68e79646-245f-4549-b963-b02056f52380,Entire home/apt,Barra da Tijuca,0.0,16.0,18.0,60,,0.0
a34d16b9-b139-4023-b751-3c851e9daabb,091d1993-f39d-48f6-b093-7e745fe77e64,Entire home/apt,-unknown-,2.0,15.0,7.0,76,0.0471875,0.6666666666666666
dfe70119-e9d3-445d-95f5-d69754bec411,38b37554-2b39-43d3-8c78-42ddb89b351c,Entire home/apt,Copacabana,0.0,0.0,2.0,2,,0.0
8eac4062-3918-43a0-a2e9-fb4df0624418,ff6379f2-173a-4852-860e-1bc77944b781,Entire home/apt,-unknown-,0.0,0.0,2.0,8,,0.0
aedf9c56-c8a6-4785-bee5-35aa8181ec44,88ae964a-3ac3-4409-b780-c4fae551a8ff,Entire home/apt,Copacabana,1.0,2.0,4.0,3,0.01734953703703704,1.0
6115f1d7-b581-417b-a0e8-44027e576cf7,693500a6-f585-493b-91f0-98df040d443e,Entire home/apt,Leblon,3.0,15.0,10.0,21,0.05753472222222222,1.0
239408e7-a6eb-4f3f-a2c2-1e8c81e133ff,e809a004-4673-4439-9add-a291677e6b36,Entire home/apt,-unknown-,0.0,0.0,6.0,17,,0.0
57d25e54-8a11-4a96-8971-5db28f807152,ff4cf5ff-ce74-42ce-8bfd-7c6332f13467,Entire home/apt,-unknown-,1.0,3.0,5.0,4,0.00636574074074074,1.0
8a86c1ff-332e-48e2-a3f0-06c88038ef2c,03d6e193-77bf-4b77-9a22-1b666e415ad4,Entire home/apt,Copacabana,5.0,240.0,17.0,23,0.5767939814814815,1.0
7ef45406-da51-4e9f-b374-50414dac452b,6bf9b044-84c3-45c4-b906-ce5fe8ec3b0d,Shared room,-unknown-,1.0,0.0,3.0,2,0.0,1.0
2e04e022-6606-4c65-826c-ce7fe8d2c426,5a7c00bc-9725-465c-9f16-860673a28564,Entire home/apt,-unknown-,1.0,0.0,4.0,16,0.0,1.0
b331e19c-9ca1-4fae-becc-9e97a04e9e9a,433c0a5b-768c-43d7-baf4-7497dd181ebf,Entire home/apt,Ipanema,0.0,0.0,3.0,2,,0.0
60ccf113-331a-4a08-844c-f953e4881c78,2b2fc755-460d-4aea-a673-cf1aa997cde9,Entire home/apt,-unknown-,0.0,5.0,6.0,2,,0.0
a5bde4a9-2702-4e40-9436-8b4d4cc2ada1,aaf932dd-50f8-467f-9d2d-3dfcaf8400a2,Entire home/apt,Copacabana,0.0,0.0,2.0,3,,0.0
8ea7b0b9-9d0d-4cb1-8efd-906e826f9780,f95c155a-c5da-487d-b0b3-a2a8a010445e,Entire home/apt,-unknown-,0.0,2.0,3.0,5,,0.0
4e92e85a-0cec-40f0-91e1-d08f15a28135,3aac30c6-1b7a-4b9f-96d0-3cf152bf566d,Entire home/apt,-unknown-,0.0,0.0,5.0,3,,0.0
fafc69f4-be0a-4359-98cc-702d10e52c64,0899e26d-1a8a-4300-833d-da502179f367,Entire home/apt,Copacabana,0.0,0.0,2.0,3,,0.0
